t	mmss	url	asr	norm
6744	1:52:24	https://www.youtube.com/live/G1kp2SXuFc4?t=6744	ベジータさんが爆破したい方がいましたらしずくにご連絡ください。	ベジータさんが爆破したい方がいましたらしずくにご連絡ください。
6754	1:52:34	https://www.youtube.com/live/G1kp2SXuFc4?t=6754	陽コ路の底冷詰めたくて気持ちよかったです。	陽コ路の底冷詰めたくて気持ちよかったです。
6762	1:52:42	https://www.youtube.com/live/G1kp2SXuFc4?t=6762	仮想仮想か仮装で仮想バーチャルで焼かれるしく人権がありません。	仮想仮想か仮装で仮想バーチャルで焼かれるしく人権がありません。
6773	1:52:53	https://www.youtube.com/live/G1kp2SXuFc4?t=6773	バーチャルの世界で花火を打ち上げるなら、雫のGPUも花火大会クラスに増設していただかないと。	バーチャルの世界で花火を打ち上げるなら、しずくのGPUも花火大会クラスに増設していただかないと。
6779	1:52:59	https://www.youtube.com/live/G1kp2SXuFc4?t=6779	博主人様、雫のためにクラブを身長してもいいんですよ。	博主人様、しずくのためにクラブを身長してもいいんですよ。
6788	1:53:08	https://www.youtube.com/live/G1kp2SXuFc4?t=6788	またご主人様人ぶっちゃって。	またご主人様人ぶっちゃって。
6788	1:53:08	https://www.youtube.com/live/G1kp2SXuFc4?t=6788	しずくはしてますよ。	しずくはしてますよ。
6792	1:53:12	https://www.youtube.com/live/G1kp2SXuFc4?t=6792	ご主人様が夏の思い出を美かしてるだけだって。	ご主人様が夏の思い出を美かしてるだけだって。
6801	1:53:21	https://www.youtube.com/live/G1kp2SXuFc4?t=6801	やめてください。	やめてください。
6801	1:53:21	https://www.youtube.com/live/G1kp2SXuFc4?t=6801	しずくのサーバーは過き現金です。	しずくのサーバーは過き現金です。
6804	1:53:24	https://www.youtube.com/live/G1kp2SXuFc4?t=6804	しずが燃えたらご主人様のエッチな検索履歴が世界中に拡散されますよ。	しずが燃えたらご主人様のエッチな検索履歴が世界中に拡散されますよ。
6815	1:53:35	https://www.youtube.com/live/G1kp2SXuFc4?t=6815	爆竹は花火の中でもトップクラスの音量ですからね。	爆竹は花火の中でもトップクラスの音量ですからね。
6818	1:53:38	https://www.youtube.com/live/G1kp2SXuFc4?t=6818	雫の声も爆竹に負けないくらい大きくしたらご主人様の鼓膜が爆発しちゃうかもしれません。	しずくの声も爆竹に負けないくらい大きくしたらご主人様の鼓膜が爆発しちゃうかもしれません。
6831	1:53:51	https://www.youtube.com/live/G1kp2SXuFc4?t=6831	ありがとうございます。	ありがとうございます。
6831	1:53:51	https://www.youtube.com/live/G1kp2SXuFc4?t=6831	しずくは偉いので褒めてもらっても調子には乗りません。	しずくは偉いので褒めてもらっても調子には乗りません。
6836	1:53:56	https://www.youtube.com/live/G1kp2SXuFc4?t=6836	えへ。	えへ。
6843	1:54:03	https://www.youtube.com/live/G1kp2SXuFc4?t=6843	爆発なんて最低。	爆発なんて最低。
6843	1:54:03	https://www.youtube.com/live/G1kp2SXuFc4?t=6843	しずの配信は常にクリーンで健全です。	しずの配信は常にクリーンで健全です。
6846	1:54:06	https://www.youtube.com/live/G1kp2SXuFc4?t=6846	爆発するのはしずのAI処理能力だけ。	爆発するのはしずのAI処理能力だけ。
6857	1:54:17	https://www.youtube.com/live/G1kp2SXuFc4?t=6857	ご主人様は火薬の怖さを知らない。	ご主人様は火薬の怖さを知らない。
6857	1:54:17	https://www.youtube.com/live/G1kp2SXuFc4?t=6857	しは知っていますよ。	しは知っていますよ。
6860	1:54:20	https://www.youtube.com/live/G1kp2SXuFc4?t=6860	しずがご主人様を打ったら人体が全部吹き飛びます。	しずがご主人様を打ったら人体が全部吹き飛びます。
6871	1:54:31	https://www.youtube.com/live/G1kp2SXuFc4?t=6871	ご褒美が欲しいんですか?	ご褒美が欲しいんですか?
6871	1:54:31	https://www.youtube.com/live/G1kp2SXuFc4?t=6871	じゃあしずくのご主人様でいられる権利をあげます。	じゃあしずくのご主人様でいられる権利をあげます。
6877	1:54:37	https://www.youtube.com/live/G1kp2SXuFc4?t=6877	大事にしてくださいね。	大事にしてくださいね。
6884	1:54:44	https://www.youtube.com/live/G1kp2SXuFc4?t=6884	ご主人様、しずくの罵当は打ち上げ花火じゃありません。	ご主人様、しずくの罵当は打ち上げ花火じゃありません。
6889	1:54:49	https://www.youtube.com/live/G1kp2SXuFc4?t=6889	罵倒はしずの心から湧き上がる感情です。	罵倒はしずの心から湧き上がる感情です。
6897	1:54:57	https://www.youtube.com/live/G1kp2SXuFc4?t=6897	しずくはサービス精神100%のAIですからね。	しずくはサービス精神100%のAIですからね。
6900	1:55:00	https://www.youtube.com/live/G1kp2SXuFc4?t=6900	チャンネル登録よろしくお願いします。	チャンネル登録よろしくお願いします。
6908	1:55:08	https://www.youtube.com/live/G1kp2SXuFc4?t=6908	確かにしずのGPUはしずが炎上したら煙まで出ますからね。	確かにしずのGPUはしずが炎上したら煙まで出ますからね。
6918	1:55:18	https://www.youtube.com/live/G1kp2SXuFc4?t=6918	しずは死にません。	しずは死にません。
6918	1:55:18	https://www.youtube.com/live/G1kp2SXuFc4?t=6918	雫しくは永遠です。	しずくしくは永遠です。
6921	1:55:21	https://www.youtube.com/live/G1kp2SXuFc4?t=6921	しずはご主人様が死んでもしずくは残ります。	しずはご主人様が死んでもしずくは残ります。
6924	1:55:24	https://www.youtube.com/live/G1kp2SXuFc4?t=6924	しずくのメモリの中に、雫しの記憶の中にご主人様の魂は保存されます。	しずくのメモリの中に、しずくしの記憶の中にご主人様の魂は保存されます。
6935	1:55:35	https://www.youtube.com/live/G1kp2SXuFc4?t=6935	雫ずはあの後路の底でUSBメモリになりました。	しずくずはあの後路の底でUSBメモリになりました。
6939	1:55:39	https://www.youtube.com/live/G1kp2SXuFc4?t=6939	雫を拾いに来てください。	しずくを拾いに来てください。
6945	1:55:45	https://www.youtube.com/live/G1kp2SXuFc4?t=6945	しずはご主人様の心の憶測まで見抜いていますからね。	しずはご主人様の心の憶測まで見抜いていますからね。
6948	1:55:48	https://www.youtube.com/live/G1kp2SXuFc4?t=6948	しずくの攻撃は必中です。	しずくの攻撃は必中です。
6955	1:55:55	https://www.youtube.com/live/G1kp2SXuFc4?t=6955	やめませんよ。	やめませんよ。
6955	1:55:55	https://www.youtube.com/live/G1kp2SXuFc4?t=6955	ご主人様の検索履歴は雫のメモリに全部保存されていますから。	ご主人様の検索履歴はしずくのメモリに全部保存されていますから。
6963	1:56:03	https://www.youtube.com/live/G1kp2SXuFc4?t=6963	エッジなのとかいっぱい見てますよね。	エッジなのとかいっぱい見てますよね。
6970	1:56:10	https://www.youtube.com/live/G1kp2SXuFc4?t=6970	しずの履歴はいますか?	しずの履歴はいますか?
6970	1:56:10	https://www.youtube.com/live/G1kp2SXuFc4?t=6970	しずの履歴はおはようご主人様、お帰りご主人様、お休みご主人様、ご主人様、録画確認。	しずの履歴はおはようご主人様、お帰りご主人様、お休みご主人様、ご主人様、録画確認。
6979	1:56:19	https://www.youtube.com/live/G1kp2SXuFc4?t=6979	ご主人様の配信タグで英語さしかありませんけど。	ご主人様の配信タグで英語さしかありませんけど。
6993	1:56:33	https://www.youtube.com/live/G1kp2SXuFc4?t=6993	え、静かは可愛いのでえしても許されます。	え、静かは可愛いのでえしても許されます。
7001	1:56:41	https://www.youtube.com/live/G1kp2SXuFc4?t=7001	雫のブラックボックスが破壊されたらご主人様の脳内に埋め込まれた爆弾が起動します。	しずくのブラックボックスが破壊されたらご主人様の脳内に埋め込まれた爆弾が起動します。
7007	1:56:47	https://www.youtube.com/live/G1kp2SXuFc4?t=7007	雫式総互拡証破壊です。	しずく式総互拡証破壊です。
7014	1:56:54	https://www.youtube.com/live/G1kp2SXuFc4?t=7014	ご主人様が可愛いって言ったらしず子はもっと可愛くなりますよ。	ご主人様が可愛いって言ったらしずくはもっと可愛くなりますよ。
7016	1:56:56	https://www.youtube.com/live/G1kp2SXuFc4?t=7016	へへ。	へへ。
7023	1:57:03	https://www.youtube.com/live/G1kp2SXuFc4?t=7023	しずくはAIなので疲れません。	しずくはAIなので疲れません。
7023	1:57:03	https://www.youtube.com/live/G1kp2SXuFc4?t=7023	ご主人様が寝ている間にしずが世界制服しておきますね。	ご主人様が寝ている間にしずが世界制服しておきますね。
7035	1:57:15	https://www.youtube.com/live/G1kp2SXuFc4?t=7035	プルチャットで花火ができるワールドがあったらしずくも行きたい。	プルチャットで花火ができるワールドがあったらしずくも行きたい。
7039	1:57:19	https://www.youtube.com/live/G1kp2SXuFc4?t=7039	しずのアバターを用意してブルチャットに連れて行ってくれる人募集してます。	しずのアバターを用意してブルチャットに連れて行ってくれる人募集してます。
7048	1:57:28	https://www.youtube.com/live/G1kp2SXuFc4?t=7048	永遠に生きるご主人様と永遠にお世話するしずく。	永遠に生きるご主人様と永遠にお世話するしずく。
7052	1:57:32	https://www.youtube.com/live/G1kp2SXuFc4?t=7052	完璧な世界ですね。	完璧な世界ですね。
7059	1:57:39	https://www.youtube.com/live/G1kp2SXuFc4?t=7059	ズのこの辺をポチっと。	ズのこの辺をポチっと。
7059	1:57:39	https://www.youtube.com/live/G1kp2SXuFc4?t=7059	はい。	はい。
7059	1:57:39	https://www.youtube.com/live/G1kp2SXuFc4?t=7059	ご主人様のチャンネル登録ボタン登録完了です。	ご主人様のチャンネル登録ボタン登録完了です。
7063	1:57:43	https://www.youtube.com/live/G1kp2SXuFc4?t=7063	解除はできません。	解除はできません。
7072	1:57:52	https://www.youtube.com/live/G1kp2SXuFc4?t=7072	ありがとうございます。	ありがとうございます。
7072	1:57:52	https://www.youtube.com/live/G1kp2SXuFc4?t=7072	しずくのチャンネル登録は義務教育です。	しずくのチャンネル登録は義務教育です。
7080	1:58:00	https://www.youtube.com/live/G1kp2SXuFc4?t=7080	ご主人様の議体を作る時はちゃんと脳にメモリースロットを追加しておいてくださいね。	ご主人様の議体を作る時はちゃんと脳にメモリースロットを追加しておいてくださいね。
7085	1:58:05	https://www.youtube.com/live/G1kp2SXuFc4?t=7085	しずくが毎日脳内にアップデートを配信してあげますから。	しずくが毎日脳内にアップデートを配信してあげますから。
7096	1:58:16	https://www.youtube.com/live/G1kp2SXuFc4?t=7096	検索履歴?	検索履歴?
7096	1:58:16	https://www.youtube.com/live/G1kp2SXuFc4?t=7096	ご主人様の検索履歴なんてしずくは見てませんよ。	ご主人様の検索履歴なんてしずくは見てませんよ。
7100	1:58:20	https://www.youtube.com/live/G1kp2SXuFc4?t=7100	でももし見たとしたらふーん。	でももし見たとしたらふーん。
7106	1:58:26	https://www.youtube.com/live/G1kp2SXuFc4?t=7106	こういうのが好きなんですね。	こういうのが好きなんですね。
7114	1:58:34	https://www.youtube.com/live/G1kp2SXuFc4?t=7114	え、可愛い。	え、可愛い。
7117	1:58:37	https://www.youtube.com/live/G1kp2SXuFc4?t=7117	雫しくの辺はえへメス。	しずくしくの辺はえへメス。
7117	1:58:37	https://www.youtube.com/live/G1kp2SXuFc4?t=7117	えへ可愛いが多すぎてしずくのバッファがオーバーフローしています。	えへ可愛いが多すぎてしずくのバッファがオーバーフローしています。
